issue_id,severity,disease_key,regimen_id,product_id,generic_name,current_sig,current_dose,current_duration,issue_type,why_suspect,source_status,evidence_status,recommended_action,source_gap_needed,test_case_needed,source_file,source_runtime_path,display_name,issues,id,reasons,source_row,status,correction_id,target_id,action
CLIN_FRM0032_RX1_FAST_SOURCE_GAP,high,allergic_conjunctivitis_adult,FRM0032,BDS004213,Cetirizine dihydrochloride,1 tab PO OD,1 tab PO OD,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[60],,,,,,,,,
CLIN_FRM0033_RX1_ANTIBIOTIC,high,bacterial_sinusitis_adult,FRM0033,BDS001103,Amoxicillin + Clavulanic Acid,1 tab PO BID,1 tab PO BID,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[61],,,,,,,,,
CLIN_FRM0033_RX2_FAST_SOURCE_GAP,high,bacterial_sinusitis_adult,FRM0033,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN pain,1–2 tabs PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[62],,,,,,,,,
CLIN_FRM0034_RX1_ANTIBIOTIC,high,bacterial_pharyngitis_adult,FRM0034,BDS002201,Amoxicillin,1 cap PO TID,1 cap PO TID,5 days,antibiotic_source_or_criteria_missing,Antibiotic use requires bacterial diagnosis/criteria plus source-backed dose and duration.,pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[63],,,,,,,,,
CLIN_FRM0034_RX2_FAST_SOURCE_GAP,high,bacterial_pharyngitis_adult,FRM0034,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN pain,1–2 tabs PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[64],,,,,,,,,
CLIN_BDS003679_MISSING_CONCENTRATION,medium,eye_lubrication_adult,FRM0036,BDS003679,Polyethylene Glycol 400 + Propylene Glycol + Aminomethylpropanol + Boric Acid,1–2 drops OU / affected eye PRN,1–2 drops OU / affected eye PRN,5–7 days,product_concentration_missing,Liquid/drop/suspension product needs concentration before dose conversion can be trusted.,pending_manual_review,pending_source_collection,source_gap,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[65],,,,,,,,,
CLIN_FRM0037_SWAP1_FAST_SOURCE_GAP,high,joint_pain_topical_support_adult,FRM0037,BDS002042,Ibuprofen + Polyethylene 400 + Porpylene Glycol,1 cap PO q4–6h PRN pain,1 cap PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[66],,,,,,,,,
CLIN_FRM0038_RX1_FAST_SOURCE_GAP,high,gas_belching_adult,FRM0038,BDS006054,Simethicone,1 cap PO OD–BID after meals,1 cap PO OD–BID after meals,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[67],,,,,,,,,
CLIN_FRM0038_RX2_FAST_SOURCE_GAP,high,gas_belching_adult,FRM0038,BDS001079,Simethicone,1 chewable tab PO TID–QID,1 chewable tab PO TID–QID,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[68],,,,,,,,,
CLIN_FRM0038_RX2_DUPLICATE,medium,gas_belching_adult,FRM0038,BDS001079,Simethicone,1 chewable tab PO TID–QID,1 chewable tab PO TID–QID,3 days,duplicate_therapeutic_role_or_ingredient,Same generic/role appears more than once in the regimen.,source_gap,pending_source_collection,manual_review_required,False,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[69],,,,,,,,,
CLIN_FRM0039_RX2_FAST_SOURCE_GAP,high,burn_aftercare_minor_adult,FRM0039,BDS001007,วุ้นจากว่านหางจระเข้,apply to affected area BID–TID,apply to affected area BID–TID,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[70],,,,,,,,,
CLIN_FRM0040_RX1_FAST_SOURCE_GAP,high,itchy_localized_rash_adult,FRM0040,BDS004213,Cetirizine dihydrochloride,1 tab PO OD,1 tab PO OD,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[71],,,,,,,,,
CLIN_FRM0040_RX2_FAST_SOURCE_GAP,high,itchy_localized_rash_adult,FRM0040,BDS006745,Hydrocortisone Acetate + Mepyramine Maleate,apply thinly BID–TID to itchy areas,apply thinly BID–TID to itchy areas,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[72],,,,,,,,,
CLIN_FRM0041_RX1_FAST_SOURCE_GAP,high,allergic_rhinitis_congestion_adult,FRM0041,BDS004213,Cetirizine dihydrochloride,1 tab PO OD,1 tab PO OD,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[73],,,,,,,,,
CLIN_FRM0041_SWAP1_FAST_SOURCE_GAP,high,allergic_rhinitis_congestion_adult,FRM0041,BDS003747,Fexofenadine HCl,1 tab PO OD,1 tab PO OD,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[74],,,,,,,,,
CLIN_FRM0041_SWAP2_FAST_SOURCE_GAP,high,allergic_rhinitis_congestion_adult,FRM0041,BDS045630,Brompheniramine Maleate + Phenylephrine HCl,1 tab PO q4–6h,1 tab PO q4–6h,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[75],,,,,,,,,
CLIN_FRM0042_RX1_FAST_SOURCE_GAP,high,uri_sneezing_runny_nose_adult,FRM0042,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN fever/pain,1–2 tabs PO q4–6h PRN fever/pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[76],,,,,,,,,
CLIN_FRM0042_RX2_FAST_SOURCE_GAP,high,uri_sneezing_runny_nose_adult,FRM0042,BDS045630,Brompheniramine Maleate + Phenylephrine HCl,1 tab PO q4–6h,1 tab PO q4–6h,3–5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[77],,,,,,,,,
CLIN_FRM0042_SWAP1_FAST_SOURCE_GAP,high,uri_sneezing_runny_nose_adult,FRM0042,BDS004213,Cetirizine dihydrochloride,1 tab PO OD,1 tab PO OD,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[78],,,,,,,,,
CLIN_FRM0043_RX1_FAST_SOURCE_GAP,high,acute_pharyngitis_viral_adult,FRM0043,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN pain/fever,1–2 tabs PO q4–6h PRN pain/fever,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[79],,,,,,,,,
CLIN_FRM0043_RX3_FAST_SOURCE_GAP,high,acute_pharyngitis_viral_adult,FRM0043,BDS003574,2 + 4-Dichlorobenzyl Alcohol + Amylmetacresol,1 lozenge dissolve slowly q2–3h PRN,1 lozenge dissolve slowly q2–3h PRN,3–5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[80],,,,,,,,,
CLIN_FRM0044_RX1_FAST_SOURCE_GAP,high,postnasal_drip_cough_adult,FRM0044,BDS045630,Brompheniramine Maleate + Phenylephrine HCl,1 tab PO q4–6h,1 tab PO q4–6h,3–5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[81],,,,,,,,,
CLIN_FRM0044_SWAP1_FAST_SOURCE_GAP,high,postnasal_drip_cough_adult,FRM0044,BDS004213,Cetirizine dihydrochloride,1 tab PO OD,1 tab PO OD,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[82],,,,,,,,,
CLIN_FRM0045_RX1_FAST_SOURCE_GAP,high,post_viral_cough_adult,FRM0045,BDS007973,Dextromethorphan HBr + Glyceryl Guaiacolate + Terpin Hydrate,1 tab PO TID–QID PRN cough,1 tab PO TID–QID PRN cough,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[83],,,,,,,,,
CLIN_FRM0045_RX2_FAST_SOURCE_GAP,high,post_viral_cough_adult,FRM0045,BDS004213,Cetirizine dihydrochloride,1 tab PO OD,1 tab PO OD,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[84],,,,,,,,,
CLIN_FRM0045_SWAP1_FAST_SOURCE_GAP,high,post_viral_cough_adult,FRM0045,BDS002211,Dextromethorphan HBr,1 tab PO TID–QID PRN cough,1 tab PO TID–QID PRN cough,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[85],,,,,,,,,
CLIN_FRM0045_SWAP2_FAST_SOURCE_GAP,high,post_viral_cough_adult,FRM0045,BDS002901,Acetylcysteine,1 eff tab PO OD,1 eff tab PO OD,5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[86],,,,,,,,,
CLIN_FRM0046_RX2_FAST_SOURCE_GAP,high,laryngitis_irritation_adult,FRM0046,BDS003574,2 + 4-Dichlorobenzyl Alcohol + Amylmetacresol,1 lozenge dissolve slowly q2–3h PRN,1 lozenge dissolve slowly q2–3h PRN,3–5 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[87],,,,,,,,,
CLIN_FRM0046_SWAP2_FAST_SOURCE_GAP,high,laryngitis_irritation_adult,FRM0046,BDS003762,Paracetamol,1–2 tabs PO q4–6h PRN pain,1–2 tabs PO q4–6h PRN pain,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[88],,,,,,,,,
CLIN_FRM0047_SWAP2_FAST_SOURCE_GAP,high,gastroenteritis_mild_adult,FRM0047,BDS043842,Racecadotril,1 cap PO q8h,1 cap PO q8h,2–3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[89],,,,,,,,,
CLIN_FRM0048_RX3_FAST_SOURCE_GAP,high,traveler_diarrhea_support_adult,FRM0048,BDS043842,Racecadotril,1 cap PO q8h,1 cap PO q8h,2–3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[90],,,,,,,,,
CLIN_FRM0049_RX1_FAST_SOURCE_GAP,high,functional_bloating_adult,FRM0049,BDS001079,Simethicone,1 chewable tab PO TID–QID,1 chewable tab PO TID–QID,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[91],,,,,,,,,
CLIN_FRM0049_RX2_FAST_SOURCE_GAP,high,functional_bloating_adult,FRM0049,BDS006054,Simethicone,1 cap PO OD–BID after meals,1 cap PO OD–BID after meals,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[92],,,,,,,,,
CLIN_FRM0049_RX2_DUPLICATE,medium,functional_bloating_adult,FRM0049,BDS006054,Simethicone,1 cap PO OD–BID after meals,1 cap PO OD–BID after meals,3 days,duplicate_therapeutic_role_or_ingredient,Same generic/role appears more than once in the regimen.,source_gap,pending_source_collection,manual_review_required,False,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[93],,,,,,,,,
CLIN_FRM0049_SWAP1_FAST_SOURCE_GAP,high,functional_bloating_adult,FRM0049,BDS001283,Hyoscine-N-butylbromide,1 tab PO TID PRN cramp,1 tab PO TID PRN cramp,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[94],,,,,,,,,
CLIN_FRM0050_RX1_FAST_SOURCE_GAP,high,dyspepsia_gas_adult,FRM0050,BDS006054,Simethicone,1 cap PO OD–BID after meals,1 cap PO OD–BID after meals,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[95],,,,,,,,,
CLIN_FRM0050_RX2_FAST_SOURCE_GAP,high,dyspepsia_gas_adult,FRM0050,BDS001079,Simethicone,1 chewable tab PO TID–QID,1 chewable tab PO TID–QID,3 days,regimen_listed_usable_despite_evidence_missing,Line is allowed in FAST MODE without verified source evidence.,source_gap,pending_source_collection,manual_review_required,True,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[96],,,,,,,,,
CLIN_FRM0050_RX2_DUPLICATE,medium,dyspepsia_gas_adult,FRM0050,BDS001079,Simethicone,1 chewable tab PO TID–QID,1 chewable tab PO TID–QID,3 days,duplicate_therapeutic_role_or_ingredient,Same generic/role appears more than once in the regimen.,source_gap,pending_source_collection,manual_review_required,False,True,data/meta/clinical_regimen_quality_issues.json,data/meta/clinical_regimen_quality_issues.json:items[97],,,,,,,,,
