common_side_effects,contraindications,generic_name,hepatic_notes,major_interactions,pediatric_notes,precautions,pregnancy_lactation,product_id,red_flag_referral,renal_notes,safety_id,safety_ready,safety_source_level,serious_side_effects,source_ids,missing_fields
,,Sodium Chloride,,,,,,BDS004870,,,safe_d6301430fb75,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,L-Menthol + DL-Campher + Methyl Salicylate + Vanillylamide,,,,,,BDS001032,,,safe_1c48f24957e5,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,L-Menthol + DL-Campher + Methyl Salicylate + Vanillylamide,,,,,,BDS001031,,,safe_8b2def72ed5e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Capsicum Tincture w/v + Methyl Salicylate + Menthol + Clove Oil,,,,,,BDS040020,,,safe_e773169e56a2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Capsaicin,,,,,,BDS007711,,,safe_70e691c198a5,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Capsaicin,,,,,,BDS001541,,,safe_5c1cac4afaef,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol,,,,,,BDS001475,,,safe_89c1cad0a6ce,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol,,,,,,BDS001474,,,safe_a60c0f83be25,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol,,,,,,BDS001476,,,safe_6783b6c03304,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Methyl Salicylate + Eugenol + Menthol,,,,,,BDS001472,,,safe_d590e88ac386,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol + Methyl Salicylate + Eugenol,,,,,,BDS001471,,,safe_f85b1e2f4e12,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol + Methyl Salicylate + Eugenol,,,,,,BDS001473,,,safe_e1b2120c23fc,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol + Methyl Salicylate + Eugenol,,,,,,BDS001924,,,safe_a3a1d986b4ee,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol + Methyl Salicylate + Eugenol,,,,,,BDS008608,,,safe_3d5af1f2dcea,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol + Camphor + Methyl Salicylate + Eucalyptus oil,,,,,,BDS002817,,,safe_f96f6df24f07,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol + Camphor + Methyl Salicylate + Eucalyptus oil,,,,,,BDS002819,,,safe_9c53c8f00b42,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol + Pine Needle Oil + Wintergreen Oil + Orange Oil,,,,,,BDS003118,,,safe_d4a14cf2e18d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Menthol + Pine Needle Oil + Wintergreen Oil + Orange Oil,,,,,,BDS003119,,,safe_6f774ab8182b,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,I-Menthol,,,,,,BDS003117,,,safe_c140e0db78a9,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,น้ำมันไพล,,,,,,BDS046527,,,safe_40fe5b2c1e29,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Butane + Pentane + Isobutane + Propane,,,,,,BDS002875,,,safe_50d623918618,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Methyl salicylate + Menthol,,,,,,BDS003602,,,safe_e1a1c5784658,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Fusidic acid,,,,,,BDS001991,,,safe_858f812ab457,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium fusidate,,,,,,BDS001923,,,safe_0ecb194f306a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Gentamicin Sulfate,,,,,,BDS002038,,,safe_77c90345e80f,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mupirocin w/w,,,,,,BDS008231,,,safe_b083b203ab55,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Gentamicin,,,,,,BDS007768,,,safe_c5ec35fc8723,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Gentamicin,,,,,,BDS007766,,,safe_b617aa1905bd,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS006059,,,safe_3f3409b296cd,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS001422,,,safe_e650530093a3,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Bifonazole,,,,,,BDS041433,,,safe_7a436864b197,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS007735,,,safe_d417c63eeac1,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS043117,,,safe_d462f5c2791d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ketoconazole,,,,,,BDS007542,,,safe_7ad2a49d92f3,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ketoconazole,,,,,,BDS007543,,,safe_d15e0a3563ef,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ketoconazole,,,,,,BDS008451,,,safe_86a433c9468d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole,,,,,,BDS002562,,,safe_21ce5e4fb2fc,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Terbinafine HCl,,,,,,BDS002563,,,safe_7b7ba9f2b57f,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole BP w/w,,,,,,BDS002648,,,safe_4dd8cc883613,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ketoconazole,,,,,,BDS045665,,,safe_72d4a438c369,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Ketoconazole,,,,,,BDS002829,,,safe_529caababec8,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Salicylic Acid + Resorcinol + Phenylic Acid,,,,,,BDS004205,,,safe_bf6c89656f78,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hydrocortisone Acetate + Mepyramine Maleate,,,,,,BDS006745,,,safe_1a9622da1597,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS001057,,,safe_06eac53c8703,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide + Preservative,,,,,,BDS001058,,,safe_eeaafb6e4b2f,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate,,,,,,BDS007501,,,safe_81d420c27b15,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate,,,,,,BDS007502,,,safe_31cad23bc0c9,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone 17-Valerate w/w,,,,,,BDS001246,,,safe_f0b54b3449f7,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone 17-Valerate w/w,,,,,,BDS001216,,,safe_24605e60fbdc,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Valerate (eq. to Betamethasone,,,,,,BDS041408,,,safe_5768e99ae46c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clobetasol Propionate,,,,,,BDS006198,,,safe_0985945f0572,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clobetasol Propionate,,,,,,BDS007514,,,safe_9c034bea9f44,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clobetasol Propionate,,,,,,BDS007515,,,safe_858caa6bf9f2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Prednicarbate,,,,,,BDS001621,,,safe_8e42ec0086a1,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clobetasol Propionate w/w,,,,,,BDS001622,,,safe_8e93a6276d31,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clobetasol Propionate w/w,,,,,,BDS001623,,,safe_bace97abd24a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clobetasol Propionate w/w,,,,,,BDS001630,,,safe_75e967bf5e32,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clobetasol Propionate w/w,,,,,,BDS001660,,,safe_ef9c9862d125,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Dipropionate + Salicylic acid,,,,,,BDS001650,,,safe_630a6913f338,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Dipropionate + Salicylic acid,,,,,,BDS001546,,,safe_366c553b7c2a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Dipropionate + Propylene Glycol,,,,,,BDS001699,,,safe_6c2370dd7551,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mometasone Furoate,,,,,,BDS001803,,,safe_17ec466face9,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mometasone Furoate,,,,,,BDS001807,,,safe_b92744ca1498,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Mometasone Furoate + Isopropyl Alcohol,,,,,,BDS001607,,,safe_c84cfe4224a2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Betamethasone Dipropionate + Salicylic acid,,,,,,BDS006023,,,safe_860ccd6d87ab,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Desoximetasone,,,,,,BDS001825,,,safe_ee621edaa951,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Desoximetasone,,,,,,BDS042807,,,safe_982b0f58d767,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS003719,,,safe_4c931515bebd,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS003773,,,safe_af9bb903d72f,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS003780,,,safe_a8bf93bbb66c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide w/w,,,,,,BDS008756,,,safe_1709f1514eb2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide w/w,,,,,,BDS008757,,,safe_7c719e9bc2b4,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide w/w,,,,,,BDS008758,,,safe_1bbe9253b6d0,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide w/w,,,,,,BDS008759,,,safe_249fa44fe63d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Desoximetasone,,,,,,BDS001831,,,safe_2cd499fd4e8e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Desoximetasone,,,,,,BDS048634,,,safe_eabac9e544d6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS007775,,,safe_05de8e2dcf62,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Triamcinolone Acetonide,,,,,,BDS007776,,,safe_aa6440686caf,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Dipropionate w/w,,,,,,BDS001491,,,safe_fcf19beb854d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Dipropionate,,,,,,BDS001417,,,safe_58f5aa2d19d1,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Dipropionate,,,,,,BDS007517,,,safe_f44b6d6d5e4e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Dipropionate,,,,,,BDS007516,,,safe_ce3d5c413351,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Valerate,,,,,,BDS007736,,,safe_411110531536,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Valerate,,,,,,BDS001956,,,safe_a8f801121edc,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Valerate,,,,,,BDS001932,,,safe_e61b19b6a0c9,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Miconazole Nitrate + Triamcinolone Acetonide w/w,,,,,,BDS002538,,,safe_2deac46043e5,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Valerate w/w,,,,,,BDS002650,,,safe_4c7275c9e562,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Valerate w/w,,,,,,BDS002651,,,safe_282a96741de7,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Clotrimazole + Betamethasone Valerate w/w,,,,,,BDS008239,,,safe_b16bdbe2b706,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Miconazole Nitrate + Triamcinolone Acetonide,,,,,,BDS008221,,,safe_3a634578d5b6,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Glycerol + Sodium Stearate,,,,,,BDS002023,,,safe_d283a924fa55,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Glycerol + Sodium Stearate,,,,,,BDS002032,,,safe_43326f452b65,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Glycerin,,,,,,BDS006463,,,safe_4fec9cd18d27,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Glycerin,,,,,,BDS006743,,,safe_25330f1eccbd,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium Chloride,,,,,,BDS003906,,,safe_cd0d6365d942,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium Chloride,,,,,,BDS003907,,,safe_9d2c4a6513a2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium Chloride,,,,,,BDS003905,,,safe_2669e746737e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Chloramphenicol,,,,,,BDS001437,,,safe_c70298844115,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Chloramphenicol,,,,,,BDS001515,,,safe_bc98c07cf434,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Chloramphenicol,,,,,,BDS041410,,,safe_1dec0d68e707,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Fusidic acid + Preservative,,,,,,BDS001847,,,safe_dc7e652adc8d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Neomycin Sulfate + Polymyxin B Sulfate (eq. to Polymyxin B 5 + s) + Gramicidin,,,,,,BDS003181,,,safe_42d6a53de4d2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,,,,,BDS003721,,,safe_9b9593b3207c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Tobramycin + Preservative,,,,,,BDS003861,,,safe_8a72468f8f46,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Antazoline HCl + Tetrahydrozoline HCl,,,,,,BDS001052,,,safe_4bce205c610c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Antazoline HCl + Tetrahydrozoline HCl + Preservative,,,,,,BDS040035,,,safe_2a7bb6ed824e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dexamethasone 21- + Neomycin Sulfate,,,,,,BDS001401,,,safe_6626bc63d395,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dexamethasone Sodium Phosphate + Chloramphenicol + Tetrahydrozoline HCl,,,,,,BDS041404,,,safe_78168c3bf38e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dexamethasone Sodium Phosphate + Neomycin Sulfate,,,,,,BDS001632,,,safe_3e3377632768,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Fluorometholone Acetate + Monobasic Sodium Phosphate + Sodium Chloride + Edetate Disodium,,,,,,BDS001981,,,safe_5a69a0fce83a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Fluorometholone + Polyvinyl Alcohol + Sodium Chloride + Sodium Phosphste Monobasic,,,,,,BDS006181,,,safe_b86ac6b1d8b1,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Antazoline HCl + Tetrahydrozoline HCl + Hydroxypropyl Methylcellulose + Preservative,,,,,,BDS002117,,,safe_a90d0ebd6e8a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Naphazoline HCl + Pheniramine Maleate + Preservative,,,,,,BDS002804,,,safe_ac0eb5ddbe66,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Antazoline HCl + Tetrahydrozoline HCl,,,,,,BDS003029,,,safe_3dce72aa1f01,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Antazoline HCl BP + Tetrahydrozoline HCl USP + Preservative,,,,,,BDS003013,,,safe_4c72b691a824,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Olopatadine HCl + Povidone + Dibasic Sodium Phosphate + Sodium Chloride,,,,,,BDS046500,,,safe_7777fe1b2144,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Pemirolast potassium,,,,,,BDS046553,,,safe_2b75817dfe78,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Tobramycin + Dexamethasone + Tyloxapol + Sodium Chloride,,,,,,BDS003862,,,safe_0c28de888559,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride + Magnesium Chloride,,,,,,BDS041414,,,safe_d6644707e06a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride dihydrate + Magnesium Chloride,,,,,,BDS001554,,,safe_ea30fa721004,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Citrate/Borate Buffer + Sodium Chloride + Edetate Disodium + PEG-11 Lauryl ether Carboxylic acid,,,,,,BDS001551,,,safe_3eb71bb11556,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hypromellose + Sodium Chloride + Boric Acid + Potassium Chloride,,,,,,BDS002107,,,safe_07a80b7bf751,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hypromellose + Carbomer 980 + Sorbitol + Sodium hydroxide,,,,,,BDS002031,,,safe_88c2e812c051,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium Hyaluronate + 6-Aminocaproic Acid,,,,,,BDS043800,,,safe_7b42b9cfa18a,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium Hyaluronate (Sodium Hyaluronate + Sodium Chloride + Potassium Chloride + Trisodium citrate,,,,,,BDS043847,,,safe_5dfffc8d7f04,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hydroxypropyl Methylcellulose USP + Preservative,,,,,,BDS002886,,,safe_e8ca7901214f,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hypromellose w/v,,,,,,BDS045617,,,safe_d6109049523d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hypromellose + Preservative,,,,,,BDS046204,,,safe_c102127fed37,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hydroxypropyl Methylcellulose USP + Preservative,,,,,,BDS003014,,,safe_a8bc183555d2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Citrate buffer + Sodium chloride + Preservative (Edetate Disodium + Polyquaternium-1 ),,,,,,BDS003102,,,safe_856da25e0b8e,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Povidone + Boric acid + Potassium chloride + Sodium chloride,,,,,,BDS001204,,,safe_c735c83c7562,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hypromellose,,,,,,BDS047663,,,safe_2ab931611b67,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Hypromellose USP + Preservative,,,,,,BDS047647,,,safe_a3ca9d0ed2af,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Polyethylene Glycol 400 + Propylene Glycol + Aminomethylpropanol + Boric Acid,,,,,,BDS047637,,,safe_0dbb96d54335,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Polyethylene Glycol 400 + Propylene Glycol + Aminomethylpropanol + Boric Acid,,,,,,BDS003679,,,safe_c47c530fdc93,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Carboxymethyl Cellulose Sodium w/v + Preservative,,,,,,BDS003765,,,safe_9d0a2210ba01,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dextran 70 + Hydroxypropyl Methylcellulose 2910 + Borax + Potassium Chloride,,,,,,BDS003709,,,safe_730d9a4f0b86,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Dextran 70 + Hydroxypropyl Methylcellulose 2910,,,,,,BDS003714,,,safe_b211e77b813d,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium Hyaluronate (Sodium Hyaluronate + Sodium Chloride + Potassium Chloride + Disodium Hydrogenphosphate,,,,,,BDS004035,,,safe_7291e509d0f8,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Gentamicin,,,,,,BDS002003,,,safe_fbd41298438c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Micronized Silver Sulfadiazine,,,,,,BDS047636,,,safe_5e2d01da5f15,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Boric Acid + Sodium Borate + Zinc Sulphate,,,,,,BDS046208,,,safe_857d925c0fe2,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium Borate + Boric Acid + Sodium Chloride + Benzalkonium Chloride,,,,,,BDS003009,,,safe_d9294a94ce83,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Sodium Borate + Boric Acid + Sodium Chloride + Benzalkonium Chloride,,,,,,BDS003025,,,safe_df270827f79c,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Distilled Witch Hazel v/v + Benzalkonium Chloride w/v + Borax + Boric Acid,,,,,,BDS003016,,,safe_00f24807a484,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Acyclovir,,,,,,BDS007001,,,safe_b6c195b29aed,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Acyclovir w/w,,,,,,BDS007719,,,safe_2303af1c7cf1,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
,,Acyclovir,,,,,,BDS004046,,,safe_9999fc5b6ab9,False,workbook_seed_only,,,source-backed contraindications; interactions; side effects; pregnancy/renal/hepatic cautions
