query_id,priority,product_id,product_name,generic_name,disease_key,source_category,source_target,query,expected_fields,retrieval_status,notes
gq_1b19f2dd0dbf,A,BDS001437,ChlorOph Eye Drops [Chloramphenicol 5 mg./1 ml.],Chloramphenicol,,product_label,Thai FDA/NDI,Chloramphenicol Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_14b1ee54cd82,B,BDS001437,ChlorOph Eye Drops [Chloramphenicol 5 mg./1 ml.],Chloramphenicol,,official_label,DailyMed/FDA/eMC,Chloramphenicol DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_06498e9b1cef,A,BDS001515,ChlorOph Eye Ointment [Chloramphenicol 10 mg./1 g.],Chloramphenicol,,product_label,Thai FDA/NDI,Chloramphenicol Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_cc1bfad56a76,B,BDS001515,ChlorOph Eye Ointment [Chloramphenicol 10 mg./1 g.],Chloramphenicol,,official_label,DailyMed/FDA/eMC,Chloramphenicol DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_3de77a9316a6,A,BDS041410,Cogetine Ointment [Chloramphenicol 1% (1 g./100 g.)],Chloramphenicol,,product_label,Thai FDA/NDI,Chloramphenicol Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_5db99579ca81,B,BDS041410,Cogetine Ointment [Chloramphenicol 1% (1 g./100 g.)],Chloramphenicol,,official_label,DailyMed/FDA/eMC,Chloramphenicol DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_2808fe3bf9a6,A,BDS001847,Fucithalmic Eye Drops [Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.],Fusidic acid + Preservative,,product_label,Thai FDA/NDI,Fusidic acid + Preservative Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_449283407228,B,BDS001847,Fucithalmic Eye Drops [Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.],Fusidic acid + Preservative,,official_label,DailyMed/FDA/eMC,Fusidic acid + Preservative DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_ef057439730e,A,BDS003181,"Poly-Oph Eye Drops [Neomycin Sulfate (eq. to Neomycin 2 mg.)+Polymyxin B Sulfate (eq. to Polymyxin B 5,000 Units)+Gramicidin 0.025 mg./1 ml.]",Neomycin Sulfate + Polymyxin B Sulfate (eq. to Polymyxin B 5 + s) + Gramicidin,,product_label,Thai FDA/NDI,Neomycin Sulfate + Polymyxin B Sulfate (eq. to Polymyxin B 5 + s) + Gramicidin Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_1e7bc06850c0,B,BDS003181,"Poly-Oph Eye Drops [Neomycin Sulfate (eq. to Neomycin 2 mg.)+Polymyxin B Sulfate (eq. to Polymyxin B 5,000 Units)+Gramicidin 0.025 mg./1 ml.]",Neomycin Sulfate + Polymyxin B Sulfate (eq. to Polymyxin B 5 + s) + Gramicidin,,official_label,DailyMed/FDA/eMC,Neomycin Sulfate + Polymyxin B Sulfate (eq. to Polymyxin B 5 + s) + Gramicidin DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_5cf950e4c98b,A,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]",Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,product_label,Thai FDA/NDI,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_8cec49504861,B,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]",Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,official_label,DailyMed/FDA/eMC,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_6b05e5a83ab5,A,BDS003861,Tobrex Ophthalmic Solution [Tobramycin 3 mg.+Preservative (Benzalkonium Chloride 0.1 mg.)/1 ml.],Tobramycin + Preservative,,product_label,Thai FDA/NDI,Tobramycin + Preservative Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_0a8ce48eacad,B,BDS003861,Tobrex Ophthalmic Solution [Tobramycin 3 mg.+Preservative (Benzalkonium Chloride 0.1 mg.)/1 ml.],Tobramycin + Preservative,,official_label,DailyMed/FDA/eMC,Tobramycin + Preservative DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_54c9181cf351,A,BDS001052,Allergis [Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml],Antazoline HCl + Tetrahydrozoline HCl,,product_label,Thai FDA/NDI,Antazoline HCl + Tetrahydrozoline HCl Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_1f805a831f6e,B,BDS001052,Allergis [Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml],Antazoline HCl + Tetrahydrozoline HCl,,official_label,DailyMed/FDA/eMC,Antazoline HCl + Tetrahydrozoline HCl DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_3605c95f62b8,A,BDS040035,Antazallerge [Antazoline HCl 0.5 mg.+Tetrahydrozoline HCl 0.4 mg.+Preservative (Benzalkonium Cl 0.1mg.)],Antazoline HCl + Tetrahydrozoline HCl + Preservative,,product_label,Thai FDA/NDI,Antazoline HCl + Tetrahydrozoline HCl + Preservative Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_f860d80ff7a5,B,BDS040035,Antazallerge [Antazoline HCl 0.5 mg.+Tetrahydrozoline HCl 0.4 mg.+Preservative (Benzalkonium Cl 0.1mg.)],Antazoline HCl + Tetrahydrozoline HCl + Preservative,,official_label,DailyMed/FDA/eMC,Antazoline HCl + Tetrahydrozoline HCl + Preservative DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_e02285399473,A,BDS001401,Cadexcin.N [Dexamethasone 21-(disodium phosphate) (eq. to Dexamethasone 21-phosphate 1 mg.)+Neomycin Sulfate (eq. to Neomycin base 3.5 mg.)/1 ml.],Dexamethasone 21- + Neomycin Sulfate,,product_label,Thai FDA/NDI,Dexamethasone 21- + Neomycin Sulfate Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_df1886cf1a0c,B,BDS001401,Cadexcin.N [Dexamethasone 21-(disodium phosphate) (eq. to Dexamethasone 21-phosphate 1 mg.)+Neomycin Sulfate (eq. to Neomycin base 3.5 mg.)/1 ml.],Dexamethasone 21- + Neomycin Sulfate,,official_label,DailyMed/FDA/eMC,Dexamethasone 21- + Neomycin Sulfate DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_6be7b7b33ed8,A,BDS041404,CD-Oph Eye Drops [Dexamethasone Sodium Phosphate 1 mg.+Chloramphenicol 5 mg.+Tetrahydrozoline HCl 0.25 mg./1 ml.],Dexamethasone Sodium Phosphate + Chloramphenicol + Tetrahydrozoline HCl,,product_label,Thai FDA/NDI,Dexamethasone Sodium Phosphate + Chloramphenicol + Tetrahydrozoline HCl Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_c9cebde7357e,B,BDS041404,CD-Oph Eye Drops [Dexamethasone Sodium Phosphate 1 mg.+Chloramphenicol 5 mg.+Tetrahydrozoline HCl 0.25 mg./1 ml.],Dexamethasone Sodium Phosphate + Chloramphenicol + Tetrahydrozoline HCl,,official_label,DailyMed/FDA/eMC,Dexamethasone Sodium Phosphate + Chloramphenicol + Tetrahydrozoline HCl DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_07cf9085357f,A,BDS001632,DexOph Eye-Ear Drops [Dexamethasone Sodium Phosphate (eq. to Dexamethasone Phosphate 0.1 %)+Neomycin Sulfate 0.5% (eq. to Neomycin Base 0.35 %)/1 ml.],Dexamethasone Sodium Phosphate + Neomycin Sulfate,,product_label,Thai FDA/NDI,Dexamethasone Sodium Phosphate + Neomycin Sulfate Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_0046187f64ee,B,BDS001632,DexOph Eye-Ear Drops [Dexamethasone Sodium Phosphate (eq. to Dexamethasone Phosphate 0.1 %)+Neomycin Sulfate 0.5% (eq. to Neomycin Base 0.35 %)/1 ml.],Dexamethasone Sodium Phosphate + Neomycin Sulfate,,official_label,DailyMed/FDA/eMC,Dexamethasone Sodium Phosphate + Neomycin Sulfate DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_06070e36f49f,A,BDS001981,Flarex [Fluorometholone Acetate 0.1 %+Monobasic Sodium Phosphate+Sodium Chloride+Edetate Disodium+Hydroxyethylcellulose+Tyloxapol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],Fluorometholone Acetate + Monobasic Sodium Phosphate + Sodium Chloride + Edetate Disodium,,product_label,Thai FDA/NDI,Fluorometholone Acetate + Monobasic Sodium Phosphate + Sodium Chloride + Edetate Disodium Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_1662877c3812,B,BDS001981,Flarex [Fluorometholone Acetate 0.1 %+Monobasic Sodium Phosphate+Sodium Chloride+Edetate Disodium+Hydroxyethylcellulose+Tyloxapol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],Fluorometholone Acetate + Monobasic Sodium Phosphate + Sodium Chloride + Edetate Disodium,,official_label,DailyMed/FDA/eMC,Fluorometholone Acetate + Monobasic Sodium Phosphate + Sodium Chloride + Edetate Disodium DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_d3a56483016e,A,BDS006181,FML Ophthalmic Suspension [Fluorometholone 0.1 %+Polyvinyl Alcohol 14 mg.+Sodium Chloride+Sodium Phosphste Monobasic+Sodium Phosphate Dibasic+Polysorbate 80+Preservative (Edetate Disodium+Benzalkonium Chloride 0.04 mg.)/1 ml.],Fluorometholone + Polyvinyl Alcohol + Sodium Chloride + Sodium Phosphste Monobasic,,product_label,Thai FDA/NDI,Fluorometholone + Polyvinyl Alcohol + Sodium Chloride + Sodium Phosphste Monobasic Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_be7f88ef658c,B,BDS006181,FML Ophthalmic Suspension [Fluorometholone 0.1 %+Polyvinyl Alcohol 14 mg.+Sodium Chloride+Sodium Phosphste Monobasic+Sodium Phosphate Dibasic+Polysorbate 80+Preservative (Edetate Disodium+Benzalkonium Chloride 0.04 mg.)/1 ml.],Fluorometholone + Polyvinyl Alcohol + Sodium Chloride + Sodium Phosphste Monobasic,,official_label,DailyMed/FDA/eMC,Fluorometholone + Polyvinyl Alcohol + Sodium Chloride + Sodium Phosphste Monobasic DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_210685fa3aab,A,BDS002117,Hista-Oph [Antazoline HCl 0.05 %+Tetrahydrozoline HCl 0.04%+Hydroxypropyl Methylcellulose+Preservative (Benzalkonium Chloride 0.015%)/1 ml.],Antazoline HCl + Tetrahydrozoline HCl + Hydroxypropyl Methylcellulose + Preservative,,product_label,Thai FDA/NDI,Antazoline HCl + Tetrahydrozoline HCl + Hydroxypropyl Methylcellulose + Preservative Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_7c50bc030275,B,BDS002117,Hista-Oph [Antazoline HCl 0.05 %+Tetrahydrozoline HCl 0.04%+Hydroxypropyl Methylcellulose+Preservative (Benzalkonium Chloride 0.015%)/1 ml.],Antazoline HCl + Tetrahydrozoline HCl + Hydroxypropyl Methylcellulose + Preservative,,official_label,DailyMed/FDA/eMC,Antazoline HCl + Tetrahydrozoline HCl + Hydroxypropyl Methylcellulose + Preservative DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_baabfc4c969b,A,BDS002804,Naphcon-A [Naphazoline HCl 0.025%+Pheniramine Maleate 0.3%+Preservative (Benzalkonium Chloride 0.01%)/1 ml],Naphazoline HCl + Pheniramine Maleate + Preservative,,product_label,Thai FDA/NDI,Naphazoline HCl + Pheniramine Maleate + Preservative Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_73cf744a2120,B,BDS002804,Naphcon-A [Naphazoline HCl 0.025%+Pheniramine Maleate 0.3%+Preservative (Benzalkonium Chloride 0.01%)/1 ml],Naphazoline HCl + Pheniramine Maleate + Preservative,,official_label,DailyMed/FDA/eMC,Naphazoline HCl + Pheniramine Maleate + Preservative DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_20b51df13a57,A,BDS003029,Opsa-His [Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml],Antazoline HCl + Tetrahydrozoline HCl,,product_label,Thai FDA/NDI,Antazoline HCl + Tetrahydrozoline HCl Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_005f8819cda5,B,BDS003029,Opsa-His [Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml],Antazoline HCl + Tetrahydrozoline HCl,,official_label,DailyMed/FDA/eMC,Antazoline HCl + Tetrahydrozoline HCl DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_cbd3bcb61c55,A,BDS003013,Opsil-A [Antazoline HCl BP 0.05 %+Tetrahydrozoline HCl USP 0.04%+Preservative (Benzalkonium Cl 0.01%)/1 ml],Antazoline HCl BP + Tetrahydrozoline HCl USP + Preservative,,product_label,Thai FDA/NDI,Antazoline HCl BP + Tetrahydrozoline HCl USP + Preservative Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_703b529a4959,B,BDS003013,Opsil-A [Antazoline HCl BP 0.05 %+Tetrahydrozoline HCl USP 0.04%+Preservative (Benzalkonium Cl 0.01%)/1 ml],Antazoline HCl BP + Tetrahydrozoline HCl USP + Preservative,,official_label,DailyMed/FDA/eMC,Antazoline HCl BP + Tetrahydrozoline HCl USP + Preservative DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_fbd17cd1c4c3,A,BDS046500,Pataday Ophthalmic Solution [Olopatadine HCl 2.22 mg (eq. to Olopatadine 2 mg (0.2%)+Povidone+Dibasic Sodium Phosphate+Sodium Chloride+Hydrochloric Acid /Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],Olopatadine HCl + Povidone + Dibasic Sodium Phosphate + Sodium Chloride,,product_label,Thai FDA/NDI,Olopatadine HCl + Povidone + Dibasic Sodium Phosphate + Sodium Chloride Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_4d36555a82cd,B,BDS046500,Pataday Ophthalmic Solution [Olopatadine HCl 2.22 mg (eq. to Olopatadine 2 mg (0.2%)+Povidone+Dibasic Sodium Phosphate+Sodium Chloride+Hydrochloric Acid /Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],Olopatadine HCl + Povidone + Dibasic Sodium Phosphate + Sodium Chloride,,official_label,DailyMed/FDA/eMC,Olopatadine HCl + Povidone + Dibasic Sodium Phosphate + Sodium Chloride DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_2ddb5dccdba0,A,BDS046553,Pemirox Ophthalmic Solution [Pemirolast potassium 0.1 %],Pemirolast potassium,,product_label,Thai FDA/NDI,Pemirolast potassium Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_b3fc44574eec,B,BDS046553,Pemirox Ophthalmic Solution [Pemirolast potassium 0.1 %],Pemirolast potassium,,official_label,DailyMed/FDA/eMC,Pemirolast potassium DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_460e3840dfcd,A,BDS003862,Tobradex Ophthalmic Suspension [Tobramycin 3 mg (0.3%)+Dexamethasone 1 mg (0.1%)+Tyloxapol+Sodium Chloride+Hydroxyethylcellulose+Sodium Sulfate+Sulfuric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],Tobramycin + Dexamethasone + Tyloxapol + Sodium Chloride,,product_label,Thai FDA/NDI,Tobramycin + Dexamethasone + Tyloxapol + Sodium Chloride Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_59f983d6666e,B,BDS003862,Tobradex Ophthalmic Suspension [Tobramycin 3 mg (0.3%)+Dexamethasone 1 mg (0.1%)+Tyloxapol+Sodium Chloride+Hydroxyethylcellulose+Sodium Sulfate+Sulfuric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],Tobramycin + Dexamethasone + Tyloxapol + Sodium Chloride,,official_label,DailyMed/FDA/eMC,Tobramycin + Dexamethasone + Tyloxapol + Sodium Chloride DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_ada5e8259dab,A,BDS001552,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],Carboxymethylcellulose Sodium + Calcium Chloride + Magnesium Chloride + Potassium Chloride,,product_label,Thai FDA/NDI,Carboxymethylcellulose Sodium + Calcium Chloride + Magnesium Chloride + Potassium Chloride Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_97c7d3939c7e,B,BDS001552,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],Carboxymethylcellulose Sodium + Calcium Chloride + Magnesium Chloride + Potassium Chloride,,official_label,DailyMed/FDA/eMC,Carboxymethylcellulose Sodium + Calcium Chloride + Magnesium Chloride + Potassium Chloride DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_ca6834113d29,A,BDS041414,Cellufresh MD [Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro Complex (Purite)],Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride + Magnesium Chloride,,product_label,Thai FDA/NDI,Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride + Magnesium Chloride Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_a8793b480b84,B,BDS041414,Cellufresh MD [Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro Complex (Purite)],Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride + Magnesium Chloride,,official_label,DailyMed/FDA/eMC,Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride + Magnesium Chloride DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
gq_fa93d2383a5e,A,BDS001554,Cellufresh MD ใหญ่ [Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride dihydrate+Magnesium Chloride+ Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro complex (Purite)],Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride dihydrate + Magnesium Chloride,,product_label,Thai FDA/NDI,Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride dihydrate + Magnesium Chloride Thai FDA SmPC,composition; strength; form; route; contraindications; cautions,queued,
gq_d050ec1f67e4,B,BDS001554,Cellufresh MD ใหญ่ [Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride dihydrate+Magnesium Chloride+ Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro complex (Purite)],Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride dihydrate + Magnesium Chloride,,official_label,DailyMed/FDA/eMC,Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride dihydrate + Magnesium Chloride DailyMed dosage contraindications interactions,dose; safety; interactions,queued,
